Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,CobleA,CobleB,CobleC,CobleM,CobleT,Lignin,M_to_C,HIX,BIX,FI
96,2021,2021-May,,0.75,25.47,34.13,0.16,1.17,0.52,0.11,5/19/2021,13:47:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013221232,0.029458152,0.012057613,0.017263809,0.026406341,0.005910562,1.431776624,0.891468843,0.806209375,1.566978689
96,2022,2022-April,,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0131610205939834,0.0356144452977945,0.0111430709917387,0.0163938525739487,0.0325566927681764,0.00090799606494487,0.679710332972373,0.917144509422287,0.760336097214156,2.06927294768749
96,2022,2022-April,,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0131610205939834,0.0356144452977945,0.0111430709917387,0.0163938525739487,0.0325566927681764,0.00090799606494487,0.679710332972373,0.917144509422287,0.760336097214156,2.06927294768749
96,2022,2022-April,,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0131610205939834,0.0356144452977945,0.0111430709917387,0.0163938525739487,0.0325566927681764,0.00090799606494487,0.679710332972373,0.917144509422287,0.760336097214156,2.06927294768749
96,2022,2022-April,,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0131610205939834,0.0356144452977945,0.0111430709917387,0.0163938525739487,0.0325566927681764,0.00090799606494487,0.679710332972373,0.917144509422287,0.760336097214156,2.06927294768749
97,2021,2021-May,,0.69,28.17,40.64,0.14,0.78,0.16,0,5/19/2021,14:02:00,-17.54097733,-149.9067632,194.05,563.28,160.22,99.38,7334.53,Vai'anae/Atiha,SW,Reef pass,Haapiti,0.021876764,0.123746874,0.018318727,0.026620652,0.103020279,0.07661207,1.453193396,0.389388392,0.719961167,1.591990406
98,2021,2021-May,,0.65,27.32,41.8,0.14,0.71,0.24,0.1,5/19/2021,14:30:00,-17.54181552,-149.8985127,707.67,99.12,1039.13,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.008288865,0.033121094,0.007080936,0.012456046,0.030325108,0.010415769,1.75909584,0.503433291,0.755155052,1.595234176
98,2022,2022-April,,0.56350457,26.50692311,47.04,0.12,0.48,0.38,1.57,4/7/2022,15:30:00,-17.54181552,-149.8985127,707.67,99.12,1039.13,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.00780728718936227,0.027879460070476,0.00550190619390828,0.0100347735870958,0.0178708483322876,0,0.548284039112096,0.569283600437019,0.719258847340871,2.10374490005219
99,2021,2021-May,,0.72,26.33,36.62,0.17,0.81,0.44,1.13,5/19/2021,13:20:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,0.010490319,0.015494904,0.010365088,0.013681281,0.018564988,0.016214265,1.319938721,0.803635598,0.749291792,1.58342786
99,2021,2021-May,,0.72,26.33,36.62,0.17,0.81,0.44,1.13,5/19/2021,13:20:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,0.010490319,0.015494904,0.010365088,0.013681281,0.018564988,0.016214265,1.319938721,0.803635598,0.749291792,1.58342786
99,2022,2022-April,,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,0.106177220799243,0.137120377196852,0.0979332871134932,0.146061573017585,0.480927065856385,0.254822730068466,0.670493170039338,0.597173487361633,1.13204675015033,2.07234327633116
99,2022,2022-April,,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,0.106177220799243,0.137120377196852,0.0979332871134932,0.146061573017585,0.480927065856385,0.254822730068466,0.670493170039338,0.597173487361633,1.13204675015033,2.07234327633116
99,2022,2022-April,,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,0.106177220799243,0.137120377196852,0.0979332871134932,0.146061573017585,0.480927065856385,0.254822730068466,0.670493170039338,0.597173487361633,1.13204675015033,2.07234327633116
99,2022,2022-April,,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,0.106177220799243,0.137120377196852,0.0979332871134932,0.146061573017585,0.480927065856385,0.254822730068466,0.670493170039338,0.597173487361633,1.13204675015033,2.07234327633116
LTER_3_Backreef,2022,2022-April,,0.481687285,28.67051792,59.52,0.17,0.62,0.45,1.16,4/14/2022,15:25:00,-17.5138,-149.76415,,,,,,,,,,0.00993140431148819,0.0417044169934544,0,0.0152066542470184,0.0515939248177984,0.0104805435708862,0,0.550300459175174,0.975873706474279,2.17283656032528
LTER_3_Fringe,2022,2022-April,,0.563643709,27.73054737,49.2,0.16,0.62,0.28,1.11,4/14/2022,14:55:00,-17.51305,-149.76688,,,,,,,,Fringing reef,,0.0132026368496996,0.0408637533316255,0.0016472643296242,0.0195436171989621,0.0466044987197071,0.0242447380790386,0.0842865633753658,0.83789325530417,0.879694047363212,2.08622056720858
LTER_6_Fringe,2022,2022-April,,0.633372039,27.50098282,43.42,0.15,1.26,0.56,1.22,4/9/2022,14:01:00,-17.51553,-149.91452,,,,,,,,Fringing reef,,0.0132764310945405,0.01368306678475,0.000987525655828655,0.0153969760190897,0.0202564951672924,0.028674162780572,0.0641376368063631,1.98071557628568,0.891095089432517,1.72462792993586
OPU 1,2021,2021-May,,0.7,29.24,41.63,0.19,2.11,0.25,1.08,5/25/2021,14:31:00,-17.50843442,-149.8525883,2462.42,30.02,2372.07,10.08,2103.39,Papeto'ai,N,Bay,Pihaena,0.015747465,0.068412879,0.013742396,0.018314923,0.062831714,0.032495294,1.332731426,0.437710488,0.820582957,1.605541569
OPU 1,2022,2022-April,,0.714641368,24.57852918,34.39,0.17,2.44,1.13,2.56,4/10/2022,11:12:00,-17.50843442,-149.8525883,2462.42,30.02,2372.07,10.08,2103.39,Papeto'ai,N,Bay,Pihaena,0.0109564537233556,0.0180388584542659,0,0.0118930289306781,0.00838847541208871,0.00687985429808508,0,2.4360018978959,0.784760103842493,1.66920627872052
OPU 2,2021,2021-May,,0.79,27.32,34.72,0.25,2.53,0.87,1.57,5/25/2021,14:20:00,-17.50653919,-149.8576045,2172.64,57.4,2062.43,14.74,1628.15,Papeto'ai,N,Bay,Papetoai,0.020041902,0.052554168,0.020096229,0.023978992,0.03243479,0.012640051,1.193208555,1.145937928,0.784990258,1.569215224
OPU 2,2022,2022-April,,0.78799373,26.67469105,33.85,0.17,2.03,1.35,2.67,4/10/2022,10:25:00,-17.50653919,-149.8576045,2172.64,57.4,2062.43,14.74,1628.15,Papeto'ai,N,Bay,Papetoai,0.0118758006536335,0.0143888114799026,0.00027326964163751,0.0144493262432689,0.0219583139683848,0.0125563644624289,0.0189122757031533,1.75158796790362,0.815517273026413,1.68940460047058
