Site,Jan2016,May2016,July2016,July2019,Aug2020,May2021,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,UniqueID,JP5_normalized,Diesel_Chen,sample.x,run_name,project,run_order,sample.y,group,Samplepath,Blank1,Blank2,abs,Sample_ID.x,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Notes,Sample_ID.y,Date,Weight_ug,Percent_C,Percent_H,Percent_N,C_to_N_ratio,index_name,index_value
78,Yes,Yes,Yes,Yes,Yes,Yes,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,78_run1_7,0.118508006071436,7.71017838714663,Group001Sample0007,aroundtheisland_run3,ati,7,aroundtheisland_run3/Group001Sample0007,Group001,aroundtheisland_run3/Group001Sample0007SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0007ABS.dat,78,0.16,0.63,0.69,1.75,"",78,4/14/2022,2653,30.04440817,4.355371965,0.522286458,57.52,CobleB,0.0475111679163021
79,Yes,,Yes,,,Yes,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,79_run7_20,0.191348596733319,16.084529808986,Group003Sample0006,aroundtheisland_run7,ati,20,aroundtheisland_run7/Group003Sample0006,Group003,aroundtheisland_run7/Group003Sample0006SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0006ABS.dat,79,0.15,0.59,0.72,2.84,"",79,4/17/2022,2689,31.52720703,4.569607433,0.448496762,70.3,CobleB,0.116010540179873
8,Yes,,Yes,Yes,Yes,Yes,-17.58234638,-149.8545238,1399.18,211.44,1770.73,10.02,211.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,8_run2_1,0.0490871435072368,1.90583041081363,Group001Sample0001,aroundtheisland_run2,ati,1,aroundtheisland_run2/Group001Sample0001,Group001,aroundtheisland_run2/Group001Sample0001SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0001ABS.dat,8,0.13,0.7,0.75,2,"",8,4/12/2022,2433,27.70439108,3.735340952,0.63225795,43.82,CobleB,0.0269978368864815
80,Yes,Yes,Yes,,Yes,Yes,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,80_run1_8,0.106213148914294,6.9588778178239,Group002Sample0001,aroundtheisland_run3,ati,8,aroundtheisland_run3/Group002Sample0001,Group002,aroundtheisland_run3/Group002Sample0001SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001ABS.dat,80,0.15,0.82,0.93,0.67,"",80,4/7/2022,2288,26.75371977,3.636996933,0.644857983,41.49,CobleB,0.0385355857322521
80,Yes,Yes,Yes,,Yes,Yes,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,80_run1_8,0.106213148914294,6.9588778178239,Group002Sample0001,aroundtheisland_run3,ati,8,aroundtheisland_run3/Group002Sample0001,Group002,aroundtheisland_run3/Group002Sample0001SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001ABS.dat,80,0.15,0.82,0.93,0.67,"",80,4/7/2022,2288,26.75371977,3.636996933,0.644857983,41.49,CobleB,0.0385355857322521
81,Yes,Yes,Yes,,Yes,Yes,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,81_run1_9,0.159762386751573,6.18327937899517,Group002Sample0002,aroundtheisland_run3,ati,9,aroundtheisland_run3/Group002Sample0002,Group002,aroundtheisland_run3/Group002Sample0002SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0002ABS.dat,81,0.09,0.61,0.6,0.56,"",81,4/7/2022,2284,27.64237133,3.737380025,0.674073737,41.01,CobleB,0.0384959732354088
82,Yes,Yes,Yes,,Yes,Yes,-17.56890935,-149.8785377,340.13,892.84,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti,82_run1_10,0.125135615476963,5.25613811185188,Group002Sample0003,aroundtheisland_run3,ati,10,aroundtheisland_run3/Group002Sample0003,Group002,aroundtheisland_run3/Group002Sample0003SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0003ABS.dat,82,0.08,0.62,0.28,0.26,"",82,4/7/2022,2390,26.76508205,3.615643638,0.576289947,46.44,CobleB,0.0343078768467704
83,Yes,Yes,Yes,Yes,Yes,,-17.56706047,-149.8830503,137.07,1256.09,539.73,564.55,3634.65,Vai'anae/Atiha,SW,Reef crest,Haapiti,83_run1_11,0.115541596881825,5.39529734720429,Group002Sample0004,aroundtheisland_run3,ati,11,aroundtheisland_run3/Group002Sample0004,Group002,aroundtheisland_run3/Group002Sample0004SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0004ABS.dat,83,0.12,0.49,0.49,0.52,"",83,4/7/2022,2570,28.75149254,4.075184806,0.607384191,47.34,CobleB,0.0291474903785285
84,Yes,Yes,Yes,,Yes,Yes,-17.56043784,-149.8865255,248.11,980.05,199.73,69.35,4324.03,Vai'anae/Atiha,SW,Reef pass,Haapiti,84_run1_12,0.114343923833521,6.72169564233767,Group002Sample0005,aroundtheisland_run3,ati,12,aroundtheisland_run3/Group002Sample0005,Group002,aroundtheisland_run3/Group002Sample0005SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0005ABS.dat,84,0.12,4.95,1.02,0.69,"",84,4/7/2022,2355,30.00342559,4.300427535,0.479023904,62.63,CobleB,0.0411910383849008
85,Yes,,Yes,,Yes,Yes,-17.56350797,-149.8812157,474.27,924.34,822.05,589.31,3667.63,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,85_run1_13,0.1250474635993,6.76626581309391,Group002Sample0006,aroundtheisland_run3,ati,13,aroundtheisland_run3/Group002Sample0006,Group002,aroundtheisland_run3/Group002Sample0006SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0006ABS.dat,85,0.09,0.57,0.32,0.36,"",85,4/7/2022,2685,26.69303033,3.662350766,0.581369598,45.91,CobleB,0.0398115918682599
86,Yes,Yes,Yes,Yes,Yes,Yes,-17.55850204,-149.8826298,709.31,538.52,655.79,35.48,4126.17,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,86_run1_14,0.177850792102673,7.13639054991956,Group002Sample0007,aroundtheisland_run3,ati,14,aroundtheisland_run3/Group002Sample0007,Group002,aroundtheisland_run3/Group002Sample0007SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0007ABS.dat,86,0.12,0.72,0.43,1.52,"",86,4/7/2022,2079,27.08199604,3.626037467,0.624640805,43.36,CobleB,0.054061395684906
87,Yes,Yes,Yes,,Yes,Yes,-17.55897637,-149.8788434,978.42,384.87,1030.54,206.46,3808.43,Vai'anae/Atiha,SW,Fringing reef,Haapiti,87_run1_15,0.112139907354048,5.77002381199483,Group003Sample0001,aroundtheisland_run3,ati,15,aroundtheisland_run3/Group003Sample0001,Group003,aroundtheisland_run3/Group003Sample0001SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001ABS.dat,87,0.15,0.78,0.49,1.14,"",87,4/7/2022,2910,27.19613462,3.701185107,0.653618986,41.61,CobleB,0.0286553555652381
89,Yes,Yes,Yes,Yes,Yes,Yes,-17.55473723,-149.8855922,731.32,561.53,704.63,141.06,4642.18,Vai'anae/Atiha,SW,Fringing reef,Haapiti,89_run1_16,0.149586743888222,5.38504492346484,Group003Sample0002,aroundtheisland_run3,ati,16,aroundtheisland_run3/Group003Sample0002,Group003,aroundtheisland_run3/Group003Sample0002SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0002ABS.dat,89,0.14,0.82,0.29,1.53,"",89,4/7/2022,2209,26.98974982,3.640673548,0.623509721,43.29,CobleB,0.0372138434263818
9,Yes,Yes,Yes,,Yes,Yes,-17.57452698,-149.8740018,377.77,859.38,525.73,273.81,2416.43,Vai'anae/Atiha,SW,Reef crest,Vaianae,9_run2_2,0.0410857976469343,2.22843376671011,Group001Sample0002,aroundtheisland_run2,ati,2,aroundtheisland_run2/Group001Sample0002,Group001,aroundtheisland_run2/Group001Sample0002SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0002ABS.dat,9,0.11,0.7,0.27,0.2,"",9,4/7/2022,2564,27.5948815,3.741577018,0.709946275,38.87,CobleB,0.0187523618694724
90,Yes,Yes,Yes,,Yes,Yes,-17.55573928,-149.8879232,480.06,792.23,527.26,266.16,4750.91,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,90_run1_17,0.146109438690383,4.39692928421271,Group003Sample0003,aroundtheisland_run3,ati,17,aroundtheisland_run3/Group003Sample0003,Group003,aroundtheisland_run3/Group003Sample0003SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0003ABS.dat,90,0.08,0.42,0.32,2.34,"",90,4/7/2022,2382,28.59849867,4.012631734,0.567211612,50.42,CobleB,0.0267288005970984
91,Yes,Yes,Yes,Yes,Yes,Yes,-17.55741642,-149.8905109,160.63,1091.43,373.42,505.77,4863.83,Vai'anae/Atiha,SW,Reef crest,Haapiti,91_run1_18,0.157285865172309,4.56307090174333,Group003Sample0004,aroundtheisland_run3,ati,18,aroundtheisland_run3/Group003Sample0004,Group003,aroundtheisland_run3/Group003Sample0004SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0004ABS.dat,91,0.12,0.64,0.45,1.55,"",91,4/7/2022,2333,28.96418977,4.042596498,0.573502188,50.5,CobleB,0.0322782771460271
92,Yes,Yes,Yes,Yes,Yes,Yes,-17.55032935,-149.897047,217.68,788.94,1408.82,1006.09,5883.97,Vai'anae/Atiha,SW,Reef crest,Haapiti,92_run3_19,0.187361709136589,6.54010268387364,Group003Sample0005,aroundtheisland_run3,ati,19,aroundtheisland_run3/Group003Sample0005,Group003,aroundtheisland_run3/Group003Sample0005SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0005ABS.dat,92,0.1,0.64,0.47,1.79,"",92,4/7/2022,2521,30.12112502,4.271671688,0.468294772,64.32,CobleB,0.052782534960636
93,Yes,Yes,Yes,Yes,Yes,Yes,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti,93_run3_20,0.125669222514659,5.34400435622187,Group003Sample0006,aroundtheisland_run3,ati,20,aroundtheisland_run3/Group003Sample0006,Group003,aroundtheisland_run3/Group003Sample0006SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0006ABS.dat,93,0.07,0.68,0.4,2.54,"",93,4/7/2022,2576,27.1660808,3.710438195,0.600877296,45.21,CobleB,0.0294387193678735
94,Yes,Yes,Yes,Yes,Yes,Yes,-17.54780925,-149.8949618,571.79,438.88,1540.19,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,94_run3_21,0.148398772135792,4.86429467100871,Group003Sample0007,aroundtheisland_run3,ati,21,aroundtheisland_run3/Group003Sample0007,Group003,aroundtheisland_run3/Group003Sample0007SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0007ABS.dat,94,0.1,0.59,0.66,1.89,"",94,4/7/2022,2987,31.38940167,4.541652452,0.430368522,72.94,CobleB,0.0272800198284126
95,Yes,Yes,Yes,Yes,Yes,Yes,-17.54493568,-149.9022286,184.55,606.85,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti,95_run3_22,0.167467699780841,5.18589818933187,Group004Sample0001,aroundtheisland_run3,ati,22,aroundtheisland_run3/Group004Sample0001,Group004,aroundtheisland_run3/Group004Sample0001SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001ABS.dat,95,0.18,0.61,0.6,1.7,"",95,4/7/2022,2189,30.41328098,4.434308198,0.539319836,56.39,CobleB,0.0380011236605752
96,Yes,Yes,Yes,,Yes,Yes,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,96_run3_23,0.105453374637483,6.15799051027053,Group004Sample0002,aroundtheisland_run3,ati,23,aroundtheisland_run3/Group004Sample0002,Group004,aroundtheisland_run3/Group004Sample0002SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0002ABS.dat,96,0.14,1.15,0.61,1.71,"",96,4/8/2022,2828,25.65374331,3.487671208,0.616910102,41.58,CobleB,0.0356144452977945
96,Yes,Yes,Yes,,Yes,Yes,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,96_run3_23,0.105453374637483,6.15799051027053,Group004Sample0002,aroundtheisland_run3,ati,23,aroundtheisland_run3/Group004Sample0002,Group004,aroundtheisland_run3/Group004Sample0002SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0002ABS.dat,96,0.14,1.15,0.61,1.71,"",96,4/8/2022,2828,25.65374331,3.487671208,0.616910102,41.58,CobleB,0.0356144452977945
98,Yes,Yes,Yes,Yes,Yes,Yes,-17.54181552,-149.8985127,707.67,99.12,1039.13,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti,98_run3_24,0.11510420946878,4.16194913218655,Group004Sample0003,aroundtheisland_run3,ati,24,aroundtheisland_run3/Group004Sample0003,Group004,aroundtheisland_run3/Group004Sample0003SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0003ABS.dat,98,0.12,0.48,0.38,1.57,"",98,4/7/2022,2258,26.50692311,3.508323316,0.56350457,47.04,CobleB,0.027879460070476
99,Yes,Yes,Yes,,Yes,Yes,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,99_run3_25,0.132653007228121,54.0488042769134,Group004Sample0004,aroundtheisland_run3,ati,25,aroundtheisland_run3/Group004Sample0004,Group004,aroundtheisland_run3/Group004Sample0004SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0004ABS.dat,99,0.13,0.91,0.29,1.54,"",99,4/9/2022,2565,26.61790462,3.579979849,0.68527845,38.84,CobleB,0.137120377196852
99,Yes,Yes,Yes,,Yes,Yes,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,99_run3_25,0.132653007228121,54.0488042769134,Group004Sample0004,aroundtheisland_run3,ati,25,aroundtheisland_run3/Group004Sample0004,Group004,aroundtheisland_run3/Group004Sample0004SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0004ABS.dat,99,0.13,0.91,0.29,1.54,"",99,4/9/2022,2565,26.61790462,3.579979849,0.68527845,38.84,CobleB,0.137120377196852
1,Yes,Yes,Yes,,,Yes,-17.58796058,-149.850116,843.22,195.02,1000.33,220.27,195.02,Vai'anae/Atiha,SW,Fringing reef,Vaianae,1_run1_1,0.135453842134031,18.5562862808167,Group001Sample0001,aroundtheisland_run1,ati,1,aroundtheisland_run1/Group001Sample0001,Group001,aroundtheisland_run1/Group001Sample0001SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0001ABS.dat,1,0.17,0.69,0.66,0.56,"",1,4/12/2022,2206,26.4148936,3.51650559,0.645019185,40.95,CobleC,0.0335417232408751
10,Yes,Yes,Yes,,Yes,Yes,-17.5752091,-149.8700014,628.82,586.27,908.48,193.92,1988.96,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,10_run2_3,0.0397868887667313,2.30379027570707,Group001Sample0003,aroundtheisland_run2,ati,3,aroundtheisland_run2/Group001Sample0003,Group001,aroundtheisland_run2/Group001Sample0003SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0003ABS.dat,10,0.14,0.68,0.64,0.56,"",10,4/12/2022,2595,29.59545471,4.134722716,0.587847615,50.35,CobleC,0.00674518500281491
100,Yes,Yes,Yes,,Yes,Yes,-17.53432151,-149.9101318,541.16,590.83,616.13,605.45,8090.64,Vai'anae/Atiha,SW,Mid lagoon,Hauru,100_run3_26,0.170058662857541,5.26242118619388,Group004Sample0005,aroundtheisland_run3,ati,26,aroundtheisland_run3/Group004Sample0005,Group004,aroundtheisland_run3/Group004Sample0005SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0005ABS.dat,100,0.14,0.67,0.25,0.63,"",100,4/8/2022,2691,26.15410208,3.707114235,0.525478687,49.77,CobleC,0.00450877919719415
101,Yes,Yes,Yes,Yes,Yes,Yes,-17.53755852,-149.9121106,150.28,894.05,363.32,495.33,8013.48,Vai'anae/Atiha,SW,Reef crest,Hauru,101_run3_27,0.111790968746867,5.11726328982017,Group004Sample0006,aroundtheisland_run3,ati,27,aroundtheisland_run3/Group004Sample0006,Group004,aroundtheisland_run3/Group004Sample0006SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0006ABS.dat,101,0.13,0.51,0.17,1.14,"",101,4/8/2022,2079,28.28821387,4.130854034,0.586564358,48.23,CobleC,0.00562928007906805
102,Yes,Yes,Yes,Yes,Yes,Yes,-17.5292844,-149.9181631,189.13,930.36,1474.65,1340.31,8024.01,Papeto'ai,SW,Reef crest,Hauru,102_run3_28,0.107176148800745,3.19746786103282,Group004Sample0007,aroundtheisland_run3,ati,28,aroundtheisland_run3/Group004Sample0007,Group004,aroundtheisland_run3/Group004Sample0007SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0007ABS.dat,102,0.15,0.66,0.37,1.31,"",102,4/9/2022,2234,29.58702595,4.347029564,0.534252993,55.38,CobleC,0.00535403647116503
103,Yes,Yes,Yes,,Yes,Yes,-17.52734936,-149.9140272,650.85,461.14,1474.08,1052.22,7807.65,Papeto'ai,SW,Mid lagoon,Hauru,103_run3_29,0.11032975050112,9.47749120862528,Group005Sample0001,aroundtheisland_run3,ati,29,aroundtheisland_run3/Group005Sample0001,Group005,aroundtheisland_run3/Group005Sample0001SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001ABS.dat,103,0.17,0.69,0.46,1.63,"",103,4/9/2022,2706,26.84529714,3.918397172,0.628037837,42.74,CobleC,0.0189279472815428
104,Yes,Yes,Yes,,Yes,Yes,-17.52568094,-149.9107429,1045.09,93.08,1571.45,921.86,7695.22,Papeto'ai,SW,Fringing reef,Hauru,104_run3_30,0.0565084791452656,4.92655429481801,Group005Sample0002,aroundtheisland_run3,ati,30,aroundtheisland_run3/Group005Sample0002,Group005,aroundtheisland_run3/Group005Sample0002SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0002ABS.dat,104,0.09,0.85,0.75,1.55,"",104,4/9/2022,2370,28.3469204,4.141813407,0.607598843,46.65,CobleC,0.0134750703471932
105,Yes,Yes,Yes,,Yes,Yes,-17.52007479,-149.9206248,239.16,851.54,2480.72,723.28,7029.89,Papeto'ai,SW,Reef crest,Hauru,105_run3_31,0.101627206738647,4.83940982887181,Group005Sample0003,aroundtheisland_run3,ati,31,aroundtheisland_run3/Group005Sample0003,Group005,aroundtheisland_run3/Group005Sample0003SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0003ABS.dat,105,0.16,0.68,0.61,1.39,"",105,4/9/2022,2614,29.36637191,4.417884592,0.585623815,50.15,CobleC,0.0100619625134437
106,Yes,Yes,Yes,Yes,Yes,Yes,-17.51944682,-149.9170567,619.01,476.06,2401.58,371.72,6910.87,Papeto'ai,SW,Mid lagoon,Hauru,106_run3_32,0.131158038209182,6.04110765244644,Group005Sample0004,aroundtheisland_run3,ati,32,aroundtheisland_run3/Group005Sample0004,Group005,aroundtheisland_run3/Group005Sample0004SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0004ABS.dat,106,0.19,0.82,0.53,1.54,"",106,4/9/2022,2876,26.94852484,3.957561746,0.599936196,44.92,CobleC,0.00764075643059153
107,Yes,Yes,Yes,,Yes,Yes,-17.51885715,-149.9132726,1021.92,82.89,2359.12,110.06,6877.48,Papeto'ai,SW,Fringing reef,Hauru,107_run3_33,0.208649091933735,8.97858848799154,Group005Sample0005,aroundtheisland_run3,ati,33,aroundtheisland_run3/Group005Sample0005,Group005,aroundtheisland_run3/Group005Sample0005SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0005ABS.dat,107,0.17,0.88,0.6,1.25,"",107,4/9/2022,2662,26.56145375,3.858143224,0.6725326,39.49,CobleC,0.00574150158458867
108,Yes,Yes,Yes,Yes,,Yes,-17.51272805,-149.9225916,258.82,785.58,3303.05,909.58,6321.8,Papeto'ai,SW,Reef crest,Hauru,108_run3_34,0.113343623119871,3.04218083053606,Group005Sample0006,aroundtheisland_run3,ati,34,aroundtheisland_run3/Group005Sample0006,Group005,aroundtheisland_run3/Group005Sample0006SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0006ABS.dat,108,0.16,0.68,0.27,1.13,"",108,4/8/2022,2219,29.98425178,4.526394561,0.578788906,51.81,CobleC,0.00421164682633121
109,Yes,Yes,Yes,,,Yes,-17.51138762,-149.919454,610.92,455.41,3331.71,695.42,6059.83,Papeto'ai,SW,Mid lagoon,Hauru,109_run3_35,0.117382279704863,4.86225845383806,Group005Sample0007,aroundtheisland_run3,ati,35,aroundtheisland_run3/Group005Sample0007,Group005,aroundtheisland_run3/Group005Sample0007SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0007ABS.dat,109,0.15,0.64,0.32,1.81,"",109,4/8/2022,2663,29.1372198,4.41907696,0.623564107,46.73,CobleC,0.00644083539461691
11,Yes,Yes,Yes,,Yes,Yes,-17.5727299,-149.8661581,1132.18,133.13,1316.85,34.15,1831.95,Vai'anae/Atiha,SW,Fringing reef,Vaianae,11_run2_4,0.136968334658679,7.27421732593272,Group001Sample0004,aroundtheisland_run2,ati,4,aroundtheisland_run2/Group001Sample0004,Group001,aroundtheisland_run2/Group001Sample0004SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0004ABS.dat,11,0.15,1.05,0.38,1.03,"",11,4/12/2022,2298,26.53570267,3.474342567,0.702871093,37.75,CobleC,0.0176865574002545
110,Yes,,Yes,,Yes,Yes,-17.51055999,-149.9159157,999.08,71.88,3315.84,573.06,5907.78,Papeto'ai,SW,Fringing reef,Hauru,110_run3_36,0.0862423649901918,3.96644969726385,Group006Sample0001,aroundtheisland_run3,ati,36,aroundtheisland_run3/Group006Sample0001,Group006,aroundtheisland_run3/Group006Sample0001SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001ABS.dat,110,0.15,0.64,0.35,1.28,"",110,4/8/2022,2128,29.04143612,4.378237569,0.62182883,46.7,CobleC,0.00889605506993421
